load_zone,fuel,period,fuel_cost
PJM_ATSI,Coal,2030,1.8210570243724993
PJM_ATSI,Coal,2020,1.9180083665223326
PJM_ATSI,Naturalgas,2050,3.5251749235890277
PJM_ATSI,Naturalgas,2040,3.351625319236321
PJM_ATSI,Naturalgas,2030,3.277038587169528
PJM_ATSI,Naturalgas,2020,2.217247923272197
PJM_ATSI,Distillate,2050,20.252732589680708
PJM_ATSI,Distillate,2040,17.79052190708645
PJM_ATSI,Distillate,2030,15.554879700849183
PJM_ATSI,Distillate,2020,19.176879407017996
PJM_ATSI,Uranium,2050,0.7002569774346096
PJM_ATSI,Uranium,2040,0.6813037230351604
PJM_ATSI,Uranium,2030,0.6643466582178466
PJM_ATSI,Uranium,2020,0.6503810014198712
PJM_WMAC,Coal,2050,1.9064022786780725
PJM_WMAC,Coal,2040,1.9194331204700046
PJM_WMAC,Coal,2030,2.079622061120955
PJM_WMAC,Coal,2020,2.308475321231181
PJM_WMAC,Naturalgas,2050,3.43169821690781
PJM_WMAC,Naturalgas,2040,3.1943740946659003
PJM_WMAC,Naturalgas,2030,3.1072752232874516
PJM_WMAC,Naturalgas,2020,2.6146401793027376
PJM_WMAC,Distillate,2050,25.731388993221383
PJM_WMAC,Distillate,2040,23.300927504586223
PJM_WMAC,Distillate,2030,21.139772316815108
PJM_WMAC,Distillate,2020,21.555114938530924
PJM_WMAC,Uranium,2050,0.7002569774346096
PJM_WMAC,Uranium,2040,0.6813037230351604
PJM_WMAC,Uranium,2030,0.6643466582178466
PJM_WMAC,Uranium,2020,0.6503810014198712
PJM_EMAC,Coal,2050,1.9064022786780725
PJM_EMAC,Coal,2040,1.9194331204700046
PJM_EMAC,Coal,2030,2.079622061120955
PJM_EMAC,Coal,2020,2.308475321231181
PJM_EMAC,Naturalgas,2050,3.43169821690781
PJM_EMAC,Naturalgas,2040,3.1943740946659003
PJM_EMAC,Naturalgas,2030,3.1072752232874516
PJM_EMAC,Naturalgas,2020,2.6146401793027376
PJM_EMAC,Distillate,2050,25.731388993221383
PJM_EMAC,Distillate,2040,23.300927504586223
PJM_EMAC,Distillate,2030,21.139772316815108
PJM_EMAC,Distillate,2020,21.555114938530924
PJM_EMAC,Uranium,2050,0.7002569774346096
PJM_EMAC,Uranium,2040,0.6813037230351604
PJM_EMAC,Uranium,2030,0.6643466582178466
PJM_EMAC,Uranium,2020,0.6503810014198712
PJM_SMAC,Coal,2050,1.9064022786780725
PJM_SMAC,Coal,2040,1.9194331204700046
PJM_SMAC,Coal,2030,2.079622061120955
PJM_SMAC,Coal,2020,2.308475321231181
PJM_SMAC,Naturalgas,2050,3.43169821690781
PJM_SMAC,Naturalgas,2040,3.1943740946659003
PJM_SMAC,Naturalgas,2030,3.1072752232874516
PJM_SMAC,Naturalgas,2020,2.6146401793027376
PJM_SMAC,Distillate,2050,25.731388993221383
PJM_SMAC,Distillate,2040,23.300927504586223
PJM_SMAC,Distillate,2030,21.139772316815108
PJM_SMAC,Distillate,2020,21.555114938530924
PJM_SMAC,Uranium,2050,0.7002569774346096
PJM_SMAC,Uranium,2040,0.6813037230351604
PJM_SMAC,Uranium,2030,0.6643466582178466
PJM_SMAC,Uranium,2020,0.6503810014198712
PJM_PENE,Coal,2050,1.9064022786780725
PJM_PENE,Coal,2040,1.9194331204700046
PJM_PENE,Coal,2030,2.079622061120955
PJM_PENE,Coal,2020,2.308475321231181
PJM_PENE,Naturalgas,2050,3.43169821690781
PJM_PENE,Naturalgas,2040,3.1943740946659003
PJM_PENE,Naturalgas,2030,3.1072752232874516
PJM_PENE,Naturalgas,2020,2.6146401793027376
PJM_PENE,Distillate,2050,25.731388993221383
PJM_PENE,Distillate,2040,23.300927504586223
PJM_PENE,Distillate,2030,21.139772316815108
PJM_PENE,Distillate,2020,21.555114938530924
PJM_PENE,Uranium,2050,0.7002569774346096
PJM_PENE,Uranium,2040,0.6813037230351604
PJM_PENE,Uranium,2030,0.6643466582178466
PJM_PENE,Uranium,2020,0.6503810014198712
NY_Z_A,Coal,2050,1.9064022786780725
NY_Z_A,Coal,2040,1.9194331204700046
NY_Z_A,Coal,2030,2.079622061120955
